time,clintellimqtt_consumer.value
2019-08-10T20:59:56.752Z,497
2019-08-10T20:59:56.753Z,540
2019-08-10T20:59:56.754Z,773
2019-08-10T20:59:56.755Z,339
2019-08-10T20:59:56.907Z,513
2019-08-10T20:59:56.908Z,538
2019-08-10T20:59:56.909Z,532
2019-08-10T20:59:56.910Z,579
2019-08-10T20:59:56.911Z,568
2019-08-10T20:59:56.912Z,600
2019-08-10T20:59:57.063Z,621
2019-08-10T20:59:57.064Z,677
2019-08-10T20:59:57.065Z,620
2019-08-10T20:59:57.066Z,529
2019-08-10T20:59:57.067Z,501
2019-08-10T20:59:57.068Z,517
2019-08-10T20:59:57.219Z,507
2019-08-10T20:59:57.220Z,523
2019-08-10T20:59:57.221Z,531
2019-08-10T20:59:57.222Z,526
2019-08-10T20:59:57.223Z,520
2019-08-10T20:59:57.224Z,524
2019-08-10T20:59:57.375Z,506
2019-08-10T20:59:57.376Z,522
2019-08-10T20:59:57.377Z,494
2019-08-10T20:59:57.378Z,530
2019-08-10T20:59:57.379Z,502
2019-08-10T20:59:57.380Z,538
2019-08-10T20:59:57.532Z,506
2019-08-10T20:59:57.533Z,494
2019-08-10T20:59:57.534Z,530
2019-08-10T20:59:57.535Z,804
2019-08-10T20:59:57.536Z,380
2019-08-10T20:59:57.537Z,468
2019-08-10T20:59:57.705Z,546
2019-08-10T20:59:57.706Z,513
2019-08-10T20:59:57.707Z,557
2019-08-10T20:59:57.708Z,545
2019-08-10T20:59:57.709Z,579
2019-08-10T20:59:57.710Z,613
2019-08-10T20:59:57.711Z,625
2019-08-10T20:59:57.862Z,638
2019-08-10T20:59:57.863Z,673
2019-08-10T20:59:57.864Z,595
2019-08-10T20:59:57.865Z,531
2019-08-10T20:59:57.866Z,486
2019-08-10T20:59:57.867Z,524
2019-08-10T20:59:58.019Z,497
2019-08-10T20:59:58.020Z,529
2019-08-10T20:59:58.021Z,499
2019-08-10T20:59:58.022Z,506
2019-08-10T20:59:58.023Z,520
2019-08-10T20:59:58.174Z,494
2019-08-10T20:59:58.175Z,509
2019-08-10T20:59:58.176Z,511
2019-08-10T20:59:58.177Z,533
2019-08-10T20:59:58.178Z,536
2019-08-10T20:59:58.179Z,534
2019-08-10T20:59:58.331Z,521
2019-08-10T20:59:58.332Z,507
2019-08-10T20:59:58.333Z,498
2019-08-10T20:59:58.345Z,458
2019-08-10T20:59:58.353Z,507
2019-08-10T20:59:58.487Z,536
2019-08-10T20:59:58.488Z,554
2019-08-10T20:59:58.489Z,552
2019-08-10T20:59:58.490Z,555
2019-08-10T20:59:58.491Z,571
2019-08-10T20:59:58.492Z,636
2019-08-10T20:59:58.493Z,633
2019-08-10T20:59:58.643Z,677
2019-08-10T20:59:58.644Z,664
2019-08-10T20:59:58.645Z,588
2019-08-10T20:59:58.646Z,497
2019-08-10T20:59:58.647Z,519
2019-08-10T20:59:58.648Z,524
2019-08-10T20:59:58.799Z,524
2019-08-10T20:59:58.800Z,502
2019-08-10T20:59:58.801Z,498
2019-08-10T20:59:58.802Z,513
2019-08-10T20:59:58.803Z,505
2019-08-10T20:59:58.804Z,522
2019-08-10T20:59:58.955Z,506
2019-08-10T20:59:58.956Z,490
2019-08-10T20:59:58.957Z,496
2019-08-10T20:59:58.958Z,513
2019-08-10T20:59:58.959Z,524
2019-08-10T20:59:58.960Z,512
2019-08-10T20:59:58.961Z,507
2019-08-10T20:59:59.135Z,508
2019-08-10T20:59:59.136Z,498
2019-08-10T20:59:59.137Z,825
2019-08-10T20:59:59.138Z,373
2019-08-10T20:59:59.139Z,532
2019-08-10T20:59:59.140Z,534
2019-08-10T20:59:59.291Z,558
2019-08-10T20:59:59.292Z,543
2019-08-10T20:59:59.293Z,572
2019-08-10T20:59:59.294Z,617
2019-08-10T20:59:59.295Z,648
2019-08-10T20:59:59.296Z,644
2019-08-10T20:59:59.448Z,583
2019-08-10T20:59:59.449Z,497
2019-08-10T20:59:59.450Z,507
2019-08-10T20:59:59.451Z,514
2019-08-10T20:59:59.452Z,500
2019-08-10T20:59:59.604Z,519
2019-08-10T20:59:59.605Z,525
2019-08-10T20:59:59.606Z,525
2019-08-10T20:59:59.607Z,494
2019-08-10T20:59:59.608Z,516
2019-08-10T20:59:59.609Z,501
2019-08-10T20:59:59.610Z,523
2019-08-10T20:59:59.760Z,500
2019-08-10T20:59:59.761Z,532
2019-08-10T20:59:59.762Z,517
2019-08-10T20:59:59.763Z,525
2019-08-10T20:59:59.764Z,519
2019-08-10T20:59:59.765Z,552
2019-08-10T20:59:59.919Z,517
2019-08-10T20:59:59.920Z,514
2019-08-10T20:59:59.921Z,576
2019-08-10T20:59:59.922Z,494
2019-08-10T20:59:59.923Z,550
2019-08-10T20:59:59.924Z,532
2019-08-10T21:00:00.075Z,538
2019-08-10T21:00:00.076Z,545
2019-08-10T21:00:00.077Z,547
2019-08-10T21:00:00.078Z,588
2019-08-10T21:00:00.079Z,598
2019-08-10T21:00:00.080Z,637
2019-08-10T21:00:00.231Z,670
2019-08-10T21:00:00.232Z,645
2019-08-10T21:00:00.233Z,514
2019-08-10T21:00:00.234Z,523
2019-08-10T21:00:00.235Z,502
2019-08-10T21:00:00.236Z,499
2019-08-10T21:00:00.387Z,525
2019-08-10T21:00:00.388Z,533
2019-08-10T21:00:00.389Z,500
2019-08-10T21:00:00.390Z,526
2019-08-10T21:00:00.391Z,501
2019-08-10T21:00:00.392Z,510
2019-08-10T21:00:00.544Z,497
2019-08-10T21:00:00.545Z,536
2019-08-10T21:00:00.546Z,502
2019-08-10T21:00:00.547Z,538
2019-08-10T21:00:00.548Z,514
2019-08-10T21:00:00.549Z,540
2019-08-10T21:00:00.699Z,540
2019-08-10T21:00:00.700Z,570
2019-08-10T21:00:00.701Z,505
2019-08-10T21:00:00.702Z,533
2019-08-10T21:00:00.703Z,535
2019-08-10T21:00:00.704Z,880
2019-08-10T21:00:00.856Z,305
2019-08-10T21:00:00.857Z,533
2019-08-10T21:00:00.858Z,543
2019-08-10T21:00:00.859Z,543
2019-08-10T21:00:00.860Z,584
2019-08-10T21:00:00.861Z,570
2019-08-10T21:00:01.017Z,601
2019-08-10T21:00:01.018Z,615
2019-08-10T21:00:01.019Z,673
2019-08-10T21:00:01.020Z,644
2019-08-10T21:00:01.021Z,566
2019-08-10T21:00:01.022Z,532
2019-08-10T21:00:01.023Z,524
2019-08-10T21:00:01.174Z,526
2019-08-10T21:00:01.175Z,507
2019-08-10T21:00:01.176Z,524
2019-08-10T21:00:01.177Z,502
2019-08-10T21:00:01.178Z,530
2019-08-10T21:00:01.179Z,507
2019-08-10T21:00:01.330Z,496
2019-08-10T21:00:01.331Z,522
2019-08-10T21:00:01.332Z,510
2019-08-10T21:00:01.333Z,516
2019-08-10T21:00:01.334Z,498
2019-08-10T21:00:01.335Z,496
2019-08-10T21:00:01.487Z,534
2019-08-10T21:00:01.488Z,526
2019-08-10T21:00:01.489Z,525
2019-08-10T21:00:01.490Z,517
2019-08-10T21:00:01.491Z,521
2019-08-10T21:00:01.492Z,859
2019-08-10T21:00:01.643Z,746
2019-08-10T21:00:01.644Z,469
2019-08-10T21:00:01.645Z,507
2019-08-10T21:00:01.646Z,522
2019-08-10T21:00:01.647Z,547
2019-08-10T21:00:01.648Z,571
2019-08-10T21:00:01.802Z,594
2019-08-10T21:00:01.803Z,624
2019-08-10T21:00:01.804Z,644
2019-08-10T21:00:01.805Z,625
2019-08-10T21:00:01.806Z,526
2019-08-10T21:00:01.807Z,510
2019-08-10T21:00:01.957Z,483
2019-08-10T21:00:01.958Z,475
2019-08-10T21:00:01.959Z,517
2019-08-10T21:00:01.960Z,496
2019-08-10T21:00:01.961Z,514
2019-08-10T21:00:01.962Z,520
2019-08-10T21:00:01.963Z,506
2019-08-10T21:00:02.114Z,488
2019-08-10T21:00:02.115Z,487
2019-08-10T21:00:02.116Z,520
2019-08-10T21:00:02.117Z,499
2019-08-10T21:00:02.118Z,507
2019-08-10T21:00:02.119Z,496
2019-08-10T21:00:02.273Z,500
2019-08-10T21:00:02.274Z,526
2019-08-10T21:00:02.275Z,517
2019-08-10T21:00:02.276Z,514
2019-08-10T21:00:02.277Z,524
2019-08-10T21:00:02.278Z,830
2019-08-10T21:00:02.433Z,593
2019-08-10T21:00:02.434Z,511
2019-08-10T21:00:02.435Z,507
2019-08-10T21:00:02.436Z,525
2019-08-10T21:00:02.437Z,529
2019-08-10T21:00:02.438Z,545
2019-08-10T21:00:02.439Z,578
2019-08-10T21:00:02.440Z,568
2019-08-10T21:00:02.589Z,608
2019-08-10T21:00:02.590Z,632
2019-08-10T21:00:02.591Z,645
2019-08-10T21:00:02.592Z,667
2019-08-10T21:00:02.593Z,528
2019-08-10T21:00:02.594Z,498
2019-08-10T21:00:02.595Z,480
2019-08-10T21:00:02.745Z,520
2019-08-10T21:00:02.746Z,497
2019-08-10T21:00:02.747Z,530
2019-08-10T21:00:02.748Z,525
2019-08-10T21:00:02.749Z,506
2019-08-10T21:00:02.750Z,506
2019-08-10T21:00:02.902Z,492
2019-08-10T21:00:02.903Z,496
2019-08-10T21:00:02.904Z,518
2019-08-10T21:00:02.905Z,502
2019-08-10T21:00:02.906Z,534
2019-08-10T21:00:02.907Z,531
2019-08-10T21:00:03.058Z,534
2019-08-10T21:00:03.059Z,535
2019-08-10T21:00:03.060Z,533
2019-08-10T21:00:03.061Z,520
2019-08-10T21:00:03.062Z,529
2019-08-10T21:00:03.065Z,506
2019-08-10T21:00:03.066Z,576
2019-08-10T21:00:03.067Z,857
2019-08-10T21:00:03.214Z,458
2019-08-10T21:00:03.215Z,541
2019-08-10T21:00:03.216Z,552
2019-08-10T21:00:03.217Z,548
2019-08-10T21:00:03.219Z,526
2019-08-10T21:00:03.221Z,565
2019-08-10T21:00:03.222Z,561
2019-08-10T21:00:03.226Z,561
2019-08-10T21:00:03.229Z,570
2019-08-10T21:00:03.371Z,620
2019-08-10T21:00:03.372Z,655
2019-08-10T21:00:03.373Z,654
2019-08-10T21:00:03.374Z,600
2019-08-10T21:00:03.375Z,516
2019-08-10T21:00:03.376Z,488
2019-08-10T21:00:03.528Z,524
2019-08-10T21:00:03.529Z,523
2019-08-10T21:00:03.530Z,504
2019-08-10T21:00:03.531Z,516
2019-08-10T21:00:03.533Z,516
2019-08-10T21:00:03.534Z,494
2019-08-10T21:00:03.541Z,498
2019-08-10T21:00:03.684Z,490
2019-08-10T21:00:03.685Z,522
2019-08-10T21:00:03.686Z,488
2019-08-10T21:00:03.690Z,521
2019-08-10T21:00:03.691Z,509
2019-08-10T21:00:03.692Z,502
2019-08-10T21:00:03.696Z,522
2019-08-10T21:00:03.697Z,505
2019-08-10T21:00:03.698Z,521
2019-08-10T21:00:03.840Z,516
2019-08-10T21:00:03.841Z,547
2019-08-10T21:00:03.842Z,495
2019-08-10T21:00:03.843Z,525
2019-08-10T21:00:03.849Z,506
2019-08-10T21:00:03.850Z,643
2019-08-10T21:00:03.851Z,871
2019-08-10T21:00:03.996Z,440
2019-08-10T21:00:03.997Z,540
2019-08-10T21:00:03.998Z,531
2019-08-10T21:00:04.005Z,526
2019-08-10T21:00:04.006Z,576
2019-08-10T21:00:04.007Z,571
2019-08-10T21:00:04.154Z,589
2019-08-10T21:00:04.155Z,676
2019-08-10T21:00:04.156Z,675
2019-08-10T21:00:04.157Z,571
2019-08-10T21:00:04.158Z,493
2019-08-10T21:00:04.310Z,486
2019-08-10T21:00:04.311Z,524
2019-08-10T21:00:04.312Z,494
2019-08-10T21:00:04.313Z,505
2019-08-10T21:00:04.314Z,496
2019-08-10T21:00:04.315Z,488
2019-08-10T21:00:04.471Z,511
2019-08-10T21:00:04.472Z,507
2019-08-10T21:00:04.473Z,526
2019-08-10T21:00:04.474Z,494
2019-08-10T21:00:04.475Z,526
2019-08-10T21:00:04.476Z,521
2019-08-10T21:00:04.634Z,526
2019-08-10T21:00:04.635Z,532
2019-08-10T21:00:04.636Z,505
2019-08-10T21:00:04.637Z,519
2019-08-10T21:00:04.638Z,861
2019-08-10T21:00:04.639Z,328
2019-08-10T21:00:04.790Z,531
2019-08-10T21:00:04.791Z,546
2019-08-10T21:00:04.792Z,540
2019-08-10T21:00:04.793Z,583
2019-08-10T21:00:04.794Z,577
2019-08-10T21:00:04.795Z,606
2019-08-10T21:00:04.945Z,620
2019-08-10T21:00:04.946Z,673
2019-08-10T21:00:04.947Z,654
2019-08-10T21:00:04.948Z,594
2019-08-10T21:00:04.949Z,495
2019-08-10T21:00:04.950Z,523
2019-08-10T21:00:05.107Z,508
2019-08-10T21:00:05.108Z,518
2019-08-10T21:00:05.109Z,524
2019-08-10T21:00:05.110Z,495
2019-08-10T21:00:05.111Z,524
2019-08-10T21:00:05.112Z,506
2019-08-10T21:00:05.263Z,489
2019-08-10T21:00:05.264Z,523
2019-08-10T21:00:05.265Z,500
2019-08-10T21:00:05.266Z,542
2019-08-10T21:00:05.267Z,505
2019-08-10T21:00:05.268Z,518
2019-08-10T21:00:05.419Z,520
2019-08-10T21:00:05.420Z,492
2019-08-10T21:00:05.421Z,786
2019-08-10T21:00:05.422Z,345
2019-08-10T21:00:05.428Z,548
2019-08-10T21:00:05.576Z,523
2019-08-10T21:00:05.577Z,547
2019-08-10T21:00:05.578Z,580
2019-08-10T21:00:05.579Z,645
2019-08-10T21:00:05.580Z,654
2019-08-10T21:00:05.732Z,560
2019-08-10T21:00:05.733Z,495
2019-08-10T21:00:05.734Z,506
2019-08-10T21:00:05.735Z,504
2019-08-10T21:00:05.739Z,521
2019-08-10T21:00:05.740Z,487
2019-08-10T21:00:05.888Z,510
2019-08-10T21:00:05.889Z,517
2019-08-10T21:00:05.890Z,484
2019-08-10T21:00:05.891Z,521
2019-08-10T21:00:05.892Z,490
2019-08-10T21:00:05.893Z,493
2019-08-10T21:00:06.045Z,525
2019-08-10T21:00:06.046Z,492
2019-08-10T21:00:06.047Z,504
2019-08-10T21:00:06.048Z,541
2019-08-10T21:00:06.049Z,513
2019-08-10T21:00:06.201Z,518
2019-08-10T21:00:06.202Z,528
2019-08-10T21:00:06.203Z,716
2019-08-10T21:00:06.204Z,540
2019-08-10T21:00:06.205Z,516
2019-08-10T21:00:06.206Z,547
2019-08-10T21:00:06.357Z,524
2019-08-10T21:00:06.358Z,565
2019-08-10T21:00:06.359Z,543
2019-08-10T21:00:06.360Z,608
2019-08-10T21:00:06.361Z,634
2019-08-10T21:00:06.362Z,673
2019-08-10T21:00:06.513Z,669
2019-08-10T21:00:06.514Z,588
2019-08-10T21:00:06.515Z,542
2019-08-10T21:00:06.516Z,522
2019-08-10T21:00:06.517Z,504
2019-08-10T21:00:06.518Z,510
2019-08-10T21:00:06.519Z,504
2019-08-10T21:00:06.671Z,495
2019-08-10T21:00:06.672Z,500
2019-08-10T21:00:06.673Z,514
2019-08-10T21:00:06.674Z,507
2019-08-10T21:00:06.675Z,508
2019-08-10T21:00:06.676Z,490
2019-08-10T21:00:06.827Z,530
2019-08-10T21:00:06.829Z,513
2019-08-10T21:00:06.834Z,507
2019-08-10T21:00:06.835Z,533
2019-08-10T21:00:06.837Z,497
2019-08-10T21:00:06.838Z,523
2019-08-10T21:00:06.839Z,506
2019-08-10T21:00:06.841Z,500
2019-08-10T21:00:06.842Z,532
2019-08-10T21:00:06.843Z,510
2019-08-10T21:00:06.844Z,542
2019-08-10T21:00:06.845Z,505
2019-08-10T21:00:06.846Z,506
2019-08-10T21:00:06.983Z,502
2019-08-10T21:00:06.984Z,507
2019-08-10T21:00:06.985Z,869
2019-08-10T21:00:06.986Z,465
2019-08-10T21:00:06.987Z,522
2019-08-10T21:00:06.988Z,553
2019-08-10T21:00:07.140Z,552
2019-08-10T21:00:07.141Z,567
2019-08-10T21:00:07.142Z,553
2019-08-10T21:00:07.143Z,602
2019-08-10T21:00:07.144Z,641
2019-08-10T21:00:07.145Z,681
2019-08-10T21:00:07.296Z,650
2019-08-10T21:00:07.297Z,593
2019-08-10T21:00:07.298Z,493
2019-08-10T21:00:07.299Z,522
2019-08-10T21:00:07.300Z,512
2019-08-10T21:00:07.301Z,497
2019-08-10T21:00:07.302Z,502
2019-08-10T21:00:07.455Z,486
2019-08-10T21:00:07.456Z,495
2019-08-10T21:00:07.457Z,512
2019-08-10T21:00:07.458Z,481
2019-08-10T21:00:07.459Z,510
2019-08-10T21:00:07.460Z,478
2019-08-10T21:00:07.615Z,496
2019-08-10T21:00:07.616Z,514
2019-08-10T21:00:07.617Z,484
2019-08-10T21:00:07.618Z,552
2019-08-10T21:00:07.619Z,478
2019-08-10T21:00:07.620Z,497
2019-08-10T21:00:07.772Z,518
2019-08-10T21:00:07.773Z,762
2019-08-10T21:00:07.774Z,272
2019-08-10T21:00:07.775Z,509
2019-08-10T21:00:07.776Z,524
2019-08-10T21:00:07.777Z,508
2019-08-10T21:00:07.929Z,523
2019-08-10T21:00:07.930Z,566
2019-08-10T21:00:07.931Z,549
2019-08-10T21:00:07.937Z,646
2019-08-10T21:00:07.955Z,627
2019-08-10T21:00:07.963Z,621
2019-08-10T21:00:08.085Z,594
2019-08-10T21:00:08.086Z,496
2019-08-10T21:00:08.087Z,486
2019-08-10T21:00:08.088Z,510
2019-08-10T21:00:08.089Z,486
2019-08-10T21:00:08.090Z,512
2019-08-10T21:00:08.241Z,492
2019-08-10T21:00:08.242Z,498
2019-08-10T21:00:08.243Z,490
2019-08-10T21:00:08.244Z,477
2019-08-10T21:00:08.245Z,517
2019-08-10T21:00:08.246Z,502
2019-08-10T21:00:08.247Z,518
2019-08-10T21:00:08.398Z,518
2019-08-10T21:00:08.399Z,519
2019-08-10T21:00:08.400Z,496
2019-08-10T21:00:08.401Z,485
2019-08-10T21:00:08.402Z,502
2019-08-10T21:00:08.403Z,871
2019-08-10T21:00:08.556Z,339
2019-08-10T21:00:08.557Z,523
2019-08-10T21:00:08.558Z,520
2019-08-10T21:00:08.559Z,532
2019-08-10T21:00:08.560Z,533
2019-08-10T21:00:08.561Z,552
2019-08-10T21:00:08.715Z,606
2019-08-10T21:00:08.716Z,634
2019-08-10T21:00:08.717Z,678
2019-08-10T21:00:08.718Z,557
2019-08-10T21:00:08.719Z,521
2019-08-10T21:00:08.720Z,474
2019-08-10T21:00:08.871Z,496
2019-08-10T21:00:08.872Z,510
2019-08-10T21:00:08.873Z,496
2019-08-10T21:00:08.874Z,525
2019-08-10T21:00:08.875Z,486
2019-08-10T21:00:08.876Z,501
2019-08-10T21:00:09.027Z,487
2019-08-10T21:00:09.028Z,490
2019-08-10T21:00:09.029Z,517
2019-08-10T21:00:09.030Z,514
2019-08-10T21:00:09.031Z,552
2019-08-10T21:00:09.032Z,524
2019-08-10T21:00:09.183Z,507
2019-08-10T21:00:09.184Z,498
2019-08-10T21:00:09.185Z,620
2019-08-10T21:00:09.186Z,377
2019-08-10T21:00:09.187Z,535
2019-08-10T21:00:09.188Z,543
2019-08-10T21:00:09.339Z,553
2019-08-10T21:00:09.340Z,536
2019-08-10T21:00:09.341Z,565
2019-08-10T21:00:09.342Z,595
2019-08-10T21:00:09.343Z,644
2019-08-10T21:00:09.344Z,657
2019-08-10T21:00:09.498Z,679
2019-08-10T21:00:09.499Z,560
2019-08-10T21:00:09.500Z,528
2019-08-10T21:00:09.501Z,490
2019-08-10T21:00:09.502Z,525
2019-08-10T21:00:09.503Z,497
2019-08-10T21:00:09.651Z,513
2019-08-10T21:00:09.652Z,496
2019-08-10T21:00:09.653Z,533
2019-08-10T21:00:09.654Z,502
2019-08-10T21:00:09.655Z,523
2019-08-10T21:00:09.656Z,505
2019-08-10T21:00:09.811Z,516
2019-08-10T21:00:09.812Z,530
2019-08-10T21:00:09.813Z,504
2019-08-10T21:00:09.814Z,541
2019-08-10T21:00:09.815Z,535
2019-08-10T21:00:09.816Z,530
2019-08-10T21:00:09.817Z,501
2019-08-10T21:00:09.968Z,538
2019-08-10T21:00:09.969Z,560
2019-08-10T21:00:09.970Z,521
2019-08-10T21:00:09.971Z,530
2019-08-10T21:00:09.972Z,525
2019-08-10T21:00:10.124Z,543
2019-08-10T21:00:10.125Z,542
2019-08-10T21:00:10.126Z,547
2019-08-10T21:00:10.127Z,607
2019-08-10T21:00:10.128Z,629
2019-08-10T21:00:10.129Z,675
2019-08-10T21:00:10.281Z,648
2019-08-10T21:00:10.282Z,589
2019-08-10T21:00:10.283Z,510
2019-08-10T21:00:10.284Z,517
2019-08-10T21:00:10.285Z,495
2019-08-10T21:00:10.286Z,531
2019-08-10T21:00:10.438Z,506
2019-08-10T21:00:10.439Z,494
2019-08-10T21:00:10.440Z,508
2019-08-10T21:00:10.441Z,505
2019-08-10T21:00:10.442Z,519
2019-08-10T21:00:10.443Z,531
2019-08-10T21:00:10.444Z,520
2019-08-10T21:00:10.594Z,495
2019-08-10T21:00:10.595Z,526
2019-08-10T21:00:10.596Z,517
2019-08-10T21:00:10.597Z,535
2019-08-10T21:00:10.598Z,514
2019-08-10T21:00:10.599Z,545
2019-08-10T21:00:10.752Z,531
2019-08-10T21:00:10.753Z,542
2019-08-10T21:00:10.754Z,511
2019-08-10T21:00:10.755Z,846
2019-08-10T21:00:10.756Z,346
2019-08-10T21:00:10.757Z,519
2019-08-10T21:00:10.911Z,542
2019-08-10T21:00:10.912Z,529
2019-08-10T21:00:10.913Z,531
2019-08-10T21:00:10.914Z,579
2019-08-10T21:00:10.915Z,574
2019-08-10T21:00:10.916Z,625
2019-08-10T21:00:11.067Z,633
2019-08-10T21:00:11.068Z,666
2019-08-10T21:00:11.069Z,622
2019-08-10T21:00:11.070Z,559
2019-08-10T21:00:11.071Z,530
2019-08-10T21:00:11.072Z,526
2019-08-10T21:00:11.223Z,500
2019-08-10T21:00:11.224Z,502
2019-08-10T21:00:11.225Z,525
2019-08-10T21:00:11.226Z,497
2019-08-10T21:00:11.227Z,524
2019-08-10T21:00:11.228Z,492
2019-08-10T21:00:11.229Z,519
2019-08-10T21:00:11.380Z,502
2019-08-10T21:00:11.381Z,517
2019-08-10T21:00:11.382Z,528
2019-08-10T21:00:11.383Z,498
2019-08-10T21:00:11.384Z,535
2019-08-10T21:00:11.385Z,513
2019-08-10T21:00:11.536Z,501
2019-08-10T21:00:11.537Z,523
2019-08-10T21:00:11.538Z,533
2019-08-10T21:00:11.539Z,521
2019-08-10T21:00:11.540Z,514
2019-08-10T21:00:11.541Z,655
2019-08-10T21:00:11.692Z,896
2019-08-10T21:00:11.693Z,339
2019-08-10T21:00:11.694Z,541
2019-08-10T21:00:11.695Z,542
2019-08-10T21:00:11.696Z,548
2019-08-10T21:00:11.697Z,574
2019-08-10T21:00:11.698Z,555
2019-08-10T21:00:11.848Z,585
2019-08-10T21:00:11.849Z,600
2019-08-10T21:00:11.850Z,658
2019-08-10T21:00:11.851Z,648
2019-08-10T21:00:11.852Z,605
2019-08-10T21:00:11.853Z,538
2019-08-10T21:00:12.004Z,501
2019-08-10T21:00:12.005Z,497
2019-08-10T21:00:12.006Z,506
2019-08-10T21:00:12.007Z,496
2019-08-10T21:00:12.008Z,531
2019-08-10T21:00:12.009Z,523
2019-08-10T21:00:12.010Z,530
2019-08-10T21:00:12.160Z,518
2019-08-10T21:00:12.161Z,502
2019-08-10T21:00:12.162Z,520
2019-08-10T21:00:12.163Z,522
2019-08-10T21:00:12.164Z,494
2019-08-10T21:00:12.165Z,510
2019-08-10T21:00:12.316Z,529
2019-08-10T21:00:12.317Z,529
2019-08-10T21:00:12.318Z,506
2019-08-10T21:00:12.319Z,540
2019-08-10T21:00:12.320Z,498
2019-08-10T21:00:12.321Z,523
2019-08-10T21:00:12.322Z,496
2019-08-10T21:00:12.473Z,829
2019-08-10T21:00:12.474Z,373
2019-08-10T21:00:12.475Z,536
2019-08-10T21:00:12.476Z,519
2019-08-10T21:00:12.477Z,565
2019-08-10T21:00:12.478Z,535
2019-08-10T21:00:12.628Z,562
2019-08-10T21:00:12.629Z,566
2019-08-10T21:00:12.630Z,636
2019-08-10T21:00:12.631Z,673
2019-08-10T21:00:12.632Z,639
2019-08-10T21:00:12.633Z,554
2019-08-10T21:00:12.784Z,532
2019-08-10T21:00:12.785Z,507
2019-08-10T21:00:12.786Z,500
2019-08-10T21:00:12.787Z,505
2019-08-10T21:00:12.788Z,522
2019-08-10T21:00:12.789Z,521
2019-08-10T21:00:12.940Z,497
2019-08-10T21:00:12.941Z,526
2019-08-10T21:00:12.942Z,514
2019-08-10T21:00:12.943Z,502
2019-08-10T21:00:12.944Z,509
2019-08-10T21:00:12.945Z,519
2019-08-10T21:00:13.134Z,505
2019-08-10T21:00:13.135Z,518
2019-08-10T21:00:13.136Z,504
2019-08-10T21:00:13.137Z,552
2019-08-10T21:00:13.138Z,541
2019-08-10T21:00:13.139Z,506
2019-08-10T21:00:13.140Z,526
2019-08-10T21:00:13.163Z,664
2019-08-10T21:00:13.164Z,823
2019-08-10T21:00:13.318Z,891
2019-08-10T21:00:13.479Z,578
2019-08-10T21:00:13.480Z,642
2019-08-10T21:00:13.481Z,668
2019-08-10T21:00:13.482Z,661
2019-08-10T21:00:13.483Z,589
2019-08-10T21:00:13.484Z,541
2019-08-10T21:00:13.681Z,550
2019-08-10T21:00:13.682Z,540
2019-08-10T21:00:13.683Z,550
2019-08-10T21:00:13.684Z,528
2019-08-10T21:00:13.685Z,531
2019-08-10T21:00:13.686Z,531
2019-08-10T21:00:13.687Z,523
2019-08-10T21:00:13.688Z,547
2019-08-10T21:00:13.695Z,540
2019-08-10T21:00:13.850Z,535
2019-08-10T21:00:14.007Z,565
2019-08-10T21:00:14.008Z,536
2019-08-10T21:00:14.009Z,517
2019-08-10T21:00:14.010Z,517
2019-08-10T21:00:14.011Z,909
2019-08-10T21:00:14.012Z,435
2019-08-10T21:00:14.013Z,538
2019-08-10T21:00:14.164Z,533
2019-08-10T21:00:14.165Z,532
2019-08-10T21:00:14.166Z,554
2019-08-10T21:00:14.167Z,545
2019-08-10T21:00:14.168Z,612
2019-08-10T21:00:14.169Z,622
2019-08-10T21:00:14.320Z,674
2019-08-10T21:00:14.321Z,679
2019-08-10T21:00:14.322Z,578
2019-08-10T21:00:14.323Z,504
2019-08-10T21:00:14.324Z,485
2019-08-10T21:00:14.325Z,485
2019-08-10T21:00:14.479Z,508
2019-08-10T21:00:14.480Z,494
2019-08-10T21:00:14.481Z,485
2019-08-10T21:00:14.482Z,513
2019-08-10T21:00:14.483Z,484
2019-08-10T21:00:14.484Z,495
2019-08-10T21:00:14.636Z,475
2019-08-10T21:00:14.637Z,497
2019-08-10T21:00:14.638Z,482
2019-08-10T21:00:14.639Z,486
2019-08-10T21:00:14.640Z,521
2019-08-10T21:00:14.641Z,476
2019-08-10T21:00:14.792Z,478
2019-08-10T21:00:14.793Z,513
2019-08-10T21:00:14.794Z,577
2019-08-10T21:00:14.795Z,504
2019-08-10T21:00:14.796Z,495
2019-08-10T21:00:14.797Z,493
2019-08-10T21:00:14.948Z,518
2019-08-10T21:00:14.949Z,534
2019-08-10T21:00:14.950Z,522
2019-08-10T21:00:14.951Z,553
2019-08-10T21:00:14.952Z,608
2019-08-10T21:00:14.953Z,651
2019-08-10T21:00:14.954Z,627
2019-08-10T21:00:15.104Z,608
2019-08-10T21:00:15.105Z,544
2019-08-10T21:00:15.106Z,495
2019-08-10T21:00:15.107Z,441
2019-08-10T21:00:15.108Z,462
2019-08-10T21:00:15.109Z,468
2019-08-10T21:00:15.110Z,494
2019-08-10T21:00:15.261Z,485
2019-08-10T21:00:15.262Z,492
2019-08-10T21:00:15.263Z,454
2019-08-10T21:00:15.264Z,477
2019-08-10T21:00:15.265Z,466
2019-08-10T21:00:15.266Z,486
2019-08-10T21:00:15.418Z,487
2019-08-10T21:00:15.419Z,490
2019-08-10T21:00:15.420Z,473
2019-08-10T21:00:15.421Z,474
